"","ssp","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"ssp370--MIROC6--2075--2038","ssp370",0.24,0.15,0.1,34,101.86,6.83324503311258,0.283333333333333,0,0.1,0,0.05,0,0,0,0,0,0,0.3,0.05,0.3,0.35,11.2549583333333,11.5134166666667,13.2371666666667,18.59,4338
"ssp370--MIROC6--2075--2039","ssp370",0.32,0,0,36,107.25,6.82026490066225,0.233333333333333,0,0.4,0.05,0,0.2,0,0.3,0,0.1,0,0.8,0.1,0.15,0.35,11.501875,9.18708333333333,19.3216666666667,21.5072727272727,4339
"ssp370--MIROC6--2075--2040","ssp370",0.35,0,0,23,109.1,7.76880794701987,0.35,0,0.9,0.1,0.12,0,0,0,0,0,0,0.6,0.15,0,0.2,10.39225,10.26975,15.1521666666667,21.2493939393939,4340
"ssp370--MIROC6--2075--2041","ssp370",0.13,0.3,0,43,101.47,6.73761589403974,0.416666666666667,0,0.25,0,0.16,0,0,0,0,0.1,0,0.3,0,0.15,0.6,13.0654166666667,11.1011666666667,16.3416666666667,20.5194117647059,4341
"ssp370--MIROC6--2075--2042","ssp370",0.37,0.1,0,42,100.86,7.65132450331126,0.4,0.1,0,0.05,0.05,0,0,0,0.1,0.1,0,0.3,0.1,0,0.3,10.460625,13.1830833333333,15.3708333333333,17.1136363636364,4342
"ssp370--MIROC6--2075--2043","ssp370",0.07,0,0,37,110.68,7.02986754966887,0.216666666666667,0,0.55,0,0.05,0.1,0,0,0,0,0,0.6,0.15,0.15,0.2,11.4289583333333,9.44116666666667,17.4593333333333,22.3871212121212,4343
"ssp370--MIROC6--2075--2044","ssp370",0.35,0,0,41,104.23,7.09430463576159,0.333333333333333,0,0.5,0,0,0.05,0,0,0,0,0,0.2,0.05,0,0.4,11.1869583333333,10.84775,16.5401666666667,19.1119696969697,4344
"ssp370--MIROC6--2075--2045","ssp370",0.26,0.25,0,51,105.21,7.17887417218543,0.183333333333333,0,0.15,0,0.07,0,0,0.1,0,0,0,0.35,0.1,0,0.55,12.6962083333333,10.599,16.6975,20.6644117647059,4345
"ssp370--MIROC6--2075--2046","ssp370",0.43,0.35,0,42,96.4,7.20615894039735,0.383333333333333,0,0.05,0,0,0.1,0,0.1,0,0,0,0.85,0.15,0,0.35,12.0852916666667,12.4208333333333,17.7628333333333,22.0180303030303,4346
"ssp370--MIROC6--2075--2047","ssp370",0.17,0,0,35,113.46,6.82754966887417,0.283333333333333,0,0.6,0,0.06,0.1,0,0,0,0,0,0.6,0.1,0,0.25,10.583625,9.84858333333333,17.859,20.3778787878788,4347
"ssp370--MIROC6--2075--2048","ssp370",0.17,0,0,23,104.93,7.69509933774834,0.35,0,0.2,0,0,0,0,0.3,0,0,0,0.6,0.05,0,0.05,9.75216666666667,11.6185,16.4585,22.2390909090909,4348
"ssp370--MIROC6--2075--2049","ssp370",0.22,0,0,27,101.78,7.51331125827815,0.4,0,0.1,0,0.18,0.05,0,0.35,0,0,0,0.4,0.05,0,0.4,9.37691666666667,12.101,19.1325,20.4679411764706,4349
"ssp370--MIROC6--2075--2050","ssp370",0.17,0,0,34,105.16,6.51754966887417,0.216666666666667,0,0.3,0,0.11,0.05,0,0,0,0.15,0,0.25,0.1,0.15,0.55,9.84316666666667,8.37158333333333,17.826,19.0693939393939,4350
"ssp370--MIROC6--2075--2051","ssp370",0.4,0,0,43,100.07,6.94377483443709,0.266666666666667,0,0.1,0,0.13,0.1,0,0,0,0,0,0.4,0.2,0,0.45,11.7705833333333,11.4589166666667,17.0988333333333,20.020303030303,4351
"ssp370--MIROC6--2075--2052","ssp370",0.11,0.1,0.15,43,102.64,6.89039735099338,0.25,0,0.05,0,0.16,0.05,0,0,0,0.1,0,0.1,0,0,0.15,10.5578333333333,11.2896666666667,15.04,17.7539393939394,4352
"ssp370--MIROC6--2075--2053","ssp370",0.11,0.15,0,46,94.13,6.64754966887417,0.25,0,0.1,0,0.12,0,0,0.15,0,0,0,0.3,0.05,0.15,0.35,12.35075,11.5745833333333,14.3538333333333,20.0516176470588,4353
"ssp370--MIROC6--2075--2054","ssp370",0.2,0.1,0,32,103,6.88271523178808,0.283333333333333,0,0,0,0.08,0.1,0,0,0,0,0,0.55,0.2,0.15,0.45,10.87475,11.9864166666667,15.8353333333333,22.0524242424242,4354
"ssp370--MIROC6--2075--2055","ssp370",0.27,0,0.2,35,101.84,7.02099337748344,0.416666666666667,0,0.15,0,0.15,0.05,0,0.1,0,0,0,0.6,0.05,0,0.4,11.143,11.65175,16.4803333333333,21.7630303030303,4355
"ssp370--MIROC6--2075--2056","ssp370",0.08,0.1,0,44,100.92,6.89609271523179,0.366666666666667,0,0.45,0,0.14,0,0,0,0,0,0,0.05,0.1,0,0.55,10.9315833333333,11.0891666666667,15.1191666666667,19.1674242424242,4356
"ssp370--MIROC6--2075--2057","ssp370",0.24,0.25,0,47,103.91,7.58516556291391,0.466666666666667,0,0.3,0,0.06,0,0,0.15,0,0,0,0.7,0.1,0.15,0.25,12.3613333333333,12.0533333333333,15.2066666666667,21.3979411764706,4357
"ssp370--MIROC6--2075--2058","ssp370",0.2,0.1,0,25,103.95,7.5935761589404,0.483333333333333,0,0.05,0,0,0.05,0,0,0,0,0,0.25,0,0,0.35,9.35445833333333,12.2165833333333,15.192,18.2115151515152,4358
"ssp370--MIROC6--2075--2059","ssp370",0.07,0.1,0,41,99.6,7.30516556291391,0.366666666666667,0,0.1,0,0,0.05,0,0.2,0,0,0,0.15,0.05,0,0.3,12.915375,11.6699166666667,17.6955,19.2875757575758,4359
"ssp370--MIROC6--2075--2060","ssp370",0.3,0.15,0,50,99.14,7.44139072847682,0.3,0,0.25,0,0.05,0.1,0,0,0,0.15,0,0.3,0.05,0,0.3,12.5225416666667,11.1731666666667,17.1008333333333,19.8924242424242,4360
"ssp370--MIROC6--2075--2061","ssp370",0.14,0,0,31,104.62,6.7587417218543,0.383333333333333,0,0.55,0,0.05,0,0,0,0,0,0,0.3,0,0.3,0.45,9.36320833333333,9.79566666666667,16.1788333333333,19.3542647058824,4361
"ssp370--MIROC6--2075--2062","ssp370",0.29,0,0,19,104.64,7.73390728476821,0.283333333333333,0,0.5,0,0.1,0,0,0,0,0,0,0.15,0.05,0,0.5,8.86983333333333,9.92941666666667,15.5175,20.6762121212121,4362
"ssp370--MIROC6--2075--2063","ssp370",0.07,0.25,0,37,94.98,7.36788079470199,0.4,0,0.05,0,0.12,0.05,0,0.5,0,0.2,0,0.05,0,0.15,0.3,10.734375,12.4414166666667,19.0413333333333,17.5866666666667,4363
"ssp370--MIROC6--2075--2064","ssp370",0.19,0,0,36,104.75,7.80377483443709,0.433333333333333,0,0.55,0,0,0,0,0,0,0,0,0.4,0.2,0,0.35,9.87279166666667,12.6060833333333,15.1448333333333,20.43,4364
"ssp370--MIROC6--2075--2065","ssp370",0.17,0,0,23,102.98,7.72701986754967,0.366666666666667,0,0,0,0.05,0,0,0.25,0,0,0,0.15,0,0.15,0.6,9.86641666666667,12.1008333333333,16.4081666666667,18.6183823529412,4365
"ssp370--MIROC6--2075--2066","ssp370",0.21,0,0,29,97.09,7.49086092715232,0.383333333333333,0,0.25,0,0.12,0.05,0,0,0,0,0,0.7,0.1,0.15,0.5,10.4275833333333,12.8388333333333,17.7555,21.1562121212121,4366
"ssp370--MIROC6--2075--2067","ssp370",0.24,0,0,33,93.95,7.81039735099338,0.466666666666667,0,0.05,0,0.05,0.05,0,0,0,0.15,0,0.15,0,0.15,0.4,11.2589583333333,12.6044166666667,14.0785,18.9190909090909,4367
"ssp370--MIROC6--2075--2068","ssp370",0.15,0.15,0,31,100.43,7.05251655629139,0.35,0,0.3,0,0.1,0.05,0,0.3,0,0,0,0.45,0.05,0,0.2,10.9485,11.1738333333333,17.7443333333333,18.359696969697,4368
"ssp370--MIROC6--2075--2069","ssp370",0,0,0,31,103.53,7.70139072847682,0.333333333333333,0,0.15,0,0.13,0,0,0.2,0,0,0,1,0.1,0,0.15,11.273125,11.44025,17.9763333333333,23.6882352941176,4369
"ssp370--MIROC6--2075--2070","ssp370",0.19,0.1,0,41,102.29,7.32543046357616,0.333333333333333,0,0.55,0.05,0.08,0.1,0,0.25,0,0,0,0.2,0.2,0.15,0.65,11.0919166666667,9.62791666666667,18.3196666666667,19.9974242424242,4370
"ssp370--MIROC6--2075--2071","ssp370",0.23,0,0,37,102.39,6.30298013245033,0.266666666666667,0,0.3,0,0.11,0,0,0,0,0,0,0.2,0,0.3,0.4,10.4974583333333,10.3886666666667,14.6803333333333,19.1366666666667,4371
"ssp370--MIROC6--2075--2072","ssp370",0.15,0,0,40,100.72,7.82119205298013,0.4,0,0.2,0,0,0.1,0,0,0,0,0,0,0.1,0.15,0.45,12.14875,12.37975,15.1078333333333,17.935303030303,4372
"ssp370--MIROC6--2075--2073","ssp370",0.49,0,0.2,44,96.15,7.08496688741722,0.366666666666667,0,0.5,0,0.1,0.25,0,0.1,0,0,0,0.5,0.1,0.15,0.35,11.2854583333333,11.0971666666667,19.032,20.9232352941176,4373
"ssp370--MIROC6--2075--2074","ssp370",0.14,0.3,0,43,100.04,7.61397350993377,0.3,0,0.55,0,0.07,0,0,0,0,0,0,0,0.1,0,0.25,11.5947916666667,9.20441666666667,13.4403333333333,16.5493939393939,4374
"ssp370--MIROC6--2075--2075","ssp370",0.13,0,0,16,99.43,7.90258278145695,0.5,0,0.3,0,0,0.1,0,0.15,0,0.1,0,0,0,0.15,0.65,10.3406666666667,11.3640833333333,18.1388333333333,16.8886363636364,4375
"ssp370--MIROC6--2075--2076","ssp370",0.16,0.2,0,24,107.34,7.45019867549669,0.466666666666667,0,0.6,0,0.11,0.05,0,0.25,0,0,0,0.35,0.1,0,0.4,9.33608333333333,9.48966666666667,18.6151666666667,19.2634848484848,4376
"ssp370--MIROC6--2075--2077","ssp370",0.21,0,0,34,97.53,7.19907284768212,0.333333333333333,0,0.35,0,0.06,0.15,0,0.1,0,0,0,0.7,0.05,0.15,0.35,10.0848333333333,11.2550833333333,18.16,22.7602941176471,4377
"ssp370--MIROC6--2075--2078","ssp370",0.24,0,0,41,102.46,6.93867549668874,0.366666666666667,0,0.05,0,0.05,0,0,0,0,0,0,0.25,0.1,0.3,0.45,11.215125,12.6970833333333,14.5198333333333,20.1209090909091,4378
"ssp370--MIROC6--2075--2079","ssp370",0.14,0.25,0,39,93.36,7.42569536423841,0.433333333333333,0,0.1,0,0.07,0.05,0,0,0,0,0,0.6,0,0,0.2,10.85075,12.56475,15.6545,20.2681818181818,4379
"ssp370--MIROC6--2075--2080","ssp370",0.25,0.2,0.1,37,102.02,7.97622516556291,0.333333333333333,0,0.6,0,0,0.1,0,0.3,0.1,0.1,0,0.1,0.15,0,0.3,12.2867083333333,10.6133333333333,18.7538333333333,19.5683333333333,4380
"ssp370--MIROC6--2075--2081","ssp370",0.1,0,0.15,35,103.5,7.60066225165563,0.383333333333333,0,0.6,0,0,0.05,0,0,0,0,0,0.15,0.05,0,0.35,11.9076666666667,10.2918333333333,13.74,17.6517647058824,4381
"ssp370--MIROC6--2075--2082","ssp370",0.36,0.2,0,35,101.83,6.90860927152318,0.25,0,0.05,0,0.15,0,0,0,0,0,0,0.1,0.15,0,0.65,11.77025,12.7266666666667,15.5445,18.4572727272727,4382
"ssp370--MIROC6--2075--2083","ssp370",0.19,0.35,0.15,33,106.17,7.5287417218543,0.216666666666667,0,0.1,0,0.12,0,0,0.1,0,0,0,0,0.1,0,0.35,9.769375,10.06125,14.4953333333333,17.3109090909091,4383
"ssp370--MIROC6--2075--2084","ssp370",0.41,0,0,35,107.03,7.16066225165563,0.333333333333333,0,0.65,0,0,0.05,0,0,0,0.1,0,0.3,0.25,0.15,0.25,10.5946666666667,9.2825,16.8016666666667,20.3086363636364,4384
"ssp370--MIROC6--2075--2085","ssp370",0.25,0.15,0,37,108.23,7.31927152317881,0.316666666666667,0,0.5,0,0.12,0,0,0.35,0,0,0,0.25,0.05,0,0.15,11.6154583333333,10.4739166666667,19.0983333333333,18.9411764705882,4385
"ssp370--MIROC6--2075--2086","ssp370",0.5,0.15,0,30,101.69,7.24132450331126,0.25,0.1,0.25,0,0.05,0.1,0,0.15,0,0,0,0.25,0.1,0,0.6,10.9972916666667,13.0571666666667,16.9828333333333,19.4684848484848,4386
"ssp370--MIROC6--2075--2087","ssp370",0.06,0,0,34,101.05,7.11317880794702,0.383333333333333,0,0.25,0,0.12,0.05,0,0,0,0.1,0,0.05,0.1,0,0.6,10.8899166666667,10.596,18.0195,17.6565151515152,4387
"ssp370--MIROC6--2075--2088","ssp370",0.2,0,0,35,106.02,7.62953642384106,0.483333333333333,0,0.5,0,0.2,0,0,0.2,0,0,0,0.25,0,0.15,0.3,11.7496666666667,11.4459166666667,16.999,19.4015151515152,4388
"ssp370--MIROC6--2075--2089","ssp370",0.11,0,0,32,108.53,7.68192052980132,0.383333333333333,0,0.4,0.05,0.06,0,0,0,0,0,0,0.2,0,0,0.15,9.94216666666667,10.2720833333333,12.7236666666667,17.0523529411765,4389
"ssp370--MIROC6--2075--2090","ssp370",0.24,0.7,0,45,105.49,6.31735099337748,0.233333333333333,0,0.2,0,0.09,0.1,0,0,0,0.1,0,0,0,0,0.4,12.41625,11.1376666666667,17.9058333333333,18.2442424242424,4390
"ssp370--MIROC6--2075--2091","ssp370",0.31,0,0,35,106.69,6.72364238410596,0.283333333333333,0,0.2,0,0.08,0,0,0,0,0,0,0.05,0,0,0.25,10.349625,10.588,16.6366666666667,17.265303030303,4391
"ssp370--MIROC6--2075--2092","ssp370",0.26,0.25,0.1,45,102.97,6.82112582781457,0.25,0,0.1,0,0.07,0,0,0,0,0,0,0.35,0.25,0.45,0.45,11.925625,11.759,16.5151666666667,19.5718181818182,4392
"ssp370--MIROC6--2075--2093","ssp370",0.18,0.15,0,40,104.27,7.0871523178808,0.3,0,0.8,0,0.08,0.05,0,0,0,0.1,0,0.5,0.15,0.15,0.25,11.584125,8.24083333333333,18.2266666666667,19.8358823529412,4393
"ssp370--MIROC6--2075--2094","ssp370",0.08,0,0,40,97.52,7.7194701986755,0.483333333333333,0,0.15,0,0.1,0,0,0.15,0,0.1,0,0.45,0,0.15,0.4,11.386875,13.61725,17.8736666666667,19.7604545454545,4394
"ssp370--MIROC6--2075--2095","ssp370",0.32,0.25,0,54,103.31,7.41834437086093,0.35,0,0.95,0,0.09,0.05,0,0.35,0,0,0,0.2,0.05,0,0.35,13.1917916666667,8.45675,18.0073333333333,19.8339393939394,4395
"ssp370--MIROC6--2075--2096","ssp370",0.06,0,0,45,94.67,7.55668874172185,0.316666666666667,0,0.1,0,0.05,0.05,0,0,0,0,0,0,0.05,0,0.4,11.57125,10.714,15.8331666666667,16.9033333333333,4396
"ssp370--MIROC6--2075--2097","ssp370",0,0.2,0.1,28,102.34,6.96814569536424,0.316666666666667,0,0.1,0,0.11,0.1,0,0,0,0.15,0,0.25,0.15,0.15,0.4,10.2959583333333,10.5068333333333,17.208,19.2286764705882,4397
"ssp370--MIROC6--2075--2098","ssp370",0.28,0,0,26,98.84,7.39708609271523,0.35,0,0.25,0,0.09,0,0,0,0,0.1,0,0.5,0,0.15,0.1,10.8401666666667,11.3275,15.2693333333333,22.0231818181818,4398
"ssp370--MIROC6--2075--2099","ssp370",0.35,0.3,0,29,105.77,6.93741721854305,0.366666666666667,0,0.15,0.05,0.1,0,0,0,0,0,0,0.25,0,0.3,0.85,11.7625,12.5160833333333,13.4706666666667,18.8601515151515,4399
"ssp370--MIROC6--2075--2100","ssp370",0.31,0,0,25,103.93,7.35920529801325,0.366666666666667,0,0.4,0,0.13,0.05,0,0.5,0,0,0,0.25,0.1,0.15,0.45,10.865,10.8805833333333,20.0803333333333,19.3280303030303,4400
"ssp370--MPI-ESM1-2-LR--2075--2001","ssp370",0.29,0,0,40,100.83,6.89278145695364,0.266666666666667,0,0.4,0,0,0,0,0,0,0.1,0,0.35,0.05,0.45,0.2,11.82025,9.35733333333333,15.66,19.8761764705882,4401
"ssp370--MPI-ESM1-2-LR--2075--2002","ssp370",0.16,0,0,33,103.21,6.74185430463576,0.35,0,0.35,0,0.07,0,0,0.1,0,0,0,0.2,0.1,0,0.5,10.4314166666667,10.1924166666667,16.8745,19.0166666666667,4402
"ssp370--MPI-ESM1-2-LR--2075--2003","ssp370",0.05,0.3,0,36,108.53,6.93271523178808,0.283333333333333,0,0.4,0,0,0.1,0,0.1,0,0,0,0.35,0.05,0,0.4,11.0097916666667,9.35808333333333,15.9851666666667,20.2406060606061,4403
"ssp370--MPI-ESM1-2-LR--2075--2004","ssp370",0.34,0,0,47,94.09,7.45470198675497,0.4,0,0.6,0,0.06,0.05,0,0,0,0,0,0.05,0,0,0.1,12.17175,9.89616666666667,15.0455,17.5681818181818,4404
"ssp370--MPI-ESM1-2-LR--2075--2005","ssp370",0.29,0,0,39,101.71,7.07682119205298,0.4,0,0.4,0.05,0.14,0.05,0,0,0,0,0,0.2,0,0,0.4,12.1993333333333,9.85458333333333,14.6111666666667,18.9957352941176,4405
"ssp370--MPI-ESM1-2-LR--2075--2006","ssp370",0.33,0.4,0.1,47,99.7,8.00059602649007,0.333333333333333,0,0.25,0.1,0.06,0,0,0,0,0.1,0,0.4,0.05,0.6,0.4,12.0111666666667,10.808,14.8848333333333,21.3119696969697,4406
"ssp370--MPI-ESM1-2-LR--2075--2007","ssp370",0.12,0.2,0,36,104.86,6.39450331125828,0.266666666666667,0,0.25,0,0.1,0,0,0,0.1,0.15,0,0.1,0.05,0.3,0.35,10.0684583333333,10.363,17.005,18.6015151515152,4407
"ssp370--MPI-ESM1-2-LR--2075--2008","ssp370",0.1,0.3,0,34,98.01,7.60284768211921,0.283333333333333,0,0.35,0,0.13,0.1,0,0,0,0,0,0.6,0.1,0,0.15,11.9716666666667,10.8708333333333,17.9863333333333,19.9193939393939,4408
"ssp370--MPI-ESM1-2-LR--2075--2009","ssp370",0.06,0.2,0.25,44,107.57,6.50496688741722,0.3,0,0,0.1,0.07,0,0,0.2,0,0.1,0,0.8,0.05,0,0.4,12.263,11.9271666666667,16.372,21.2442647058824,4409
"ssp370--MPI-ESM1-2-LR--2075--2010","ssp370",0.25,0.1,0,45,109.2,6.16668874172186,0.216666666666667,0,0.55,0,0.14,0,0,0,0,0,0,0.05,0,0.15,0.45,12.174,8.55833333333333,14.1463333333333,16.0742424242424,4410
"ssp370--MPI-ESM1-2-LR--2075--2011","ssp370",0.36,0,0,41,95.38,6.77582781456954,0.333333333333333,0,0.3,0,0,0.05,0,0,0,0,0,0.3,0,0,0.55,11.1469583333333,11.6008333333333,13.054,20.4213636363636,4411
"ssp370--MPI-ESM1-2-LR--2075--2012","ssp370",0.2,0,0,48,106.69,7.01331125827815,0.35,0,0.35,0,0.09,0.15,0,0,0,0,0,0.5,0.1,0.3,0.35,11.9622916666667,9.11575,15.0978333333333,20.2856060606061,4412
"ssp370--MPI-ESM1-2-LR--2075--2013","ssp370",0.38,0.15,0,35,92.83,6.81635761589404,0.25,0,0.6,0,0.05,0.05,0,0,0,0,0,0.4,0.05,0,0.05,10.9502083333333,8.77925,13.7266666666667,17.7351470588235,4413
"ssp370--MPI-ESM1-2-LR--2075--2014","ssp370",0.29,0.35,0,34,102.06,7.06496688741722,0.183333333333333,0,0.55,0,0.14,0,0,0,0,0,0,0.4,0,0,0.2,11.7484583333333,8.69191666666667,13.2798333333333,19.1737878787879,4414
"ssp370--MPI-ESM1-2-LR--2075--2015","ssp370",0.36,0.15,0,34,99.95,6.70304635761589,0.333333333333333,0,0.4,0,0,0.1,0,0,0,0,0,0.1,0,0.15,0.55,11.3444583333333,9.66216666666667,15.0728333333333,18.5675757575758,4415
"ssp370--MPI-ESM1-2-LR--2075--2016","ssp370",0.3,0.15,0,59,99.92,7.26311258278146,0.233333333333333,0,0.25,0,0,0,0,0,0,0,0,0.25,0.1,0.15,0.6,12.3300416666667,10.0373333333333,15.4035,19.084696969697,4416
"ssp370--MPI-ESM1-2-LR--2075--2017","ssp370",0.23,0.2,0,37,99.21,6.93662251655629,0.366666666666667,0,0.65,0,0.06,0,0,0.1,0,0,0,0.2,0,0,0.6,11.022,9.48908333333333,16.0341666666667,20.9176470588235,4417
"ssp370--MPI-ESM1-2-LR--2075--2018","ssp370",0,0.3,0.1,50,106.27,5.87920529801324,0.3,0,0.05,0,0,0,0,0,0.1,0.2,0,0.6,0.05,0.15,0.25,12.5556666666667,11.6116666666667,14.1616666666667,19.7174242424242,4418
"ssp370--MPI-ESM1-2-LR--2075--2019","ssp370",0.18,0.1,0.1,46,103.28,6.89576158940397,0.216666666666667,0,0.55,0,0.07,0,0,0,0,0,0,0,0,0.15,0.35,12.476125,10.5119166666667,14.595,19.1956060606061,4419
"ssp370--MPI-ESM1-2-LR--2075--2020","ssp370",0.35,0,0,28,98.27,7.14543046357616,0.3,0,0.4,0,0.06,0,0,0,0,0,0,0.4,0.05,0.15,0.15,10.6338333333333,11.7290833333333,13.5081666666667,20.1827272727273,4420
"ssp370--MPI-ESM1-2-LR--2075--2021","ssp370",0.13,0.2,0,62,92.22,7.02635761589404,0.366666666666667,0,0.15,0,0.16,0,0,0.15,0,0.1,0,0.45,0.1,0.15,0.25,13.2398333333333,11.2005,16.7741666666667,19.9705882352941,4421
"ssp370--MPI-ESM1-2-LR--2075--2022","ssp370",0.24,0.25,0.1,44,109.35,6.56933774834437,0.3,0,0.5,0.05,0.13,0.05,0,0,0,0,0,0.45,0,0,0.2,12.6036666666667,9.5665,15.5393333333333,20.4843939393939,4422
"ssp370--MPI-ESM1-2-LR--2075--2023","ssp370",0.24,0,0,47,99.57,7.44437086092715,0.266666666666667,0,0.45,0,0,0,0,0,0,0,0,0.55,0.05,0,0.1,12.3384166666667,9.98783333333333,15.7331666666667,22.2043939393939,4423
"ssp370--MPI-ESM1-2-LR--2075--2024","ssp370",0.14,0,0,40,103.84,6.55145695364238,0.3,0,0.05,0,0.06,0.05,0,0,0,0,0,0.15,0.05,0.15,0.55,11.1559583333333,11.68,14.2493333333333,18.9280303030303,4424
"ssp370--MPI-ESM1-2-LR--2075--2025","ssp370",0.14,0.35,0,40,90.26,6.81271523178808,0.25,0.1,0.5,0,0.11,0.05,0,0,0,0,0,0.25,0.05,0.15,0.85,9.22091666666667,10.429,18.2265,21.02,4425
"ssp370--MPI-ESM1-2-LR--2075--2026","ssp370",0.3,0.2,0,57,97.94,7.17099337748344,0.366666666666667,0,0.15,0,0.13,0,0,0,0,0,0,0.1,0.15,0,0.45,12.8340416666667,11.8931666666667,16.6236666666667,18.4971212121212,4426
"ssp370--MPI-ESM1-2-LR--2075--2027","ssp370",0.32,0,0,31,100.46,6.18609271523179,0.35,0,0.1,0,0,0,0,0,0,0,0,0.25,0.25,0.3,0.3,10.151125,12.0856666666667,14.4185,18.9859090909091,4427
"ssp370--MPI-ESM1-2-LR--2075--2028","ssp370",0.31,0,0,48,101.07,7.44198675496689,0.383333333333333,0,0.25,0,0.07,0.1,0,0,0,0,0,0.25,0,0,0.2,12.23,10.3935833333333,17.1073333333333,19.9565151515152,4428
"ssp370--MPI-ESM1-2-LR--2075--2029","ssp370",0.25,0,0,20,100.93,6.78602649006623,0.316666666666667,0,0.3,0,0.07,0.1,0,0.1,0,0.1,0,0.4,0,0.15,0.3,9.50429166666667,10.5596666666667,15.7025,17.7723529411765,4429
"ssp370--MPI-ESM1-2-LR--2075--2030","ssp370",0.09,0.1,0,40,105.66,6.99543046357616,0.233333333333333,0,0.05,0,0.05,0.05,0,0,0,0,0,0.65,0.05,0.15,0.3,11.4851666666667,9.90183333333333,15.8218333333333,21.1854545454545,4430
"ssp370--MPI-ESM1-2-LR--2075--2031","ssp370",0.28,0,0,43,105.66,7.05688741721854,0.15,0,0.55,0,0.06,0.05,0,0,0,0,0,0,0,0.15,0.25,12.00775,8.42383333333333,15.1833333333333,15.3815151515152,4431
"ssp370--MPI-ESM1-2-LR--2075--2032","ssp370",0.59,0.2,0,40,105.24,6.54635761589404,0.3,0,0.15,0,0.12,0,0,0,0,0.1,0,0.1,0.1,0.15,0.45,10.8080833333333,11.5505,14.3886666666667,18.2256060606061,4432
"ssp370--MPI-ESM1-2-LR--2075--2033","ssp370",0.18,0.1,0.1,52,99.78,6.93291390728477,0.3,0,0.6,0,0,0.05,0,0,0.1,0.1,0,0.1,0,0,0.15,11.9339166666667,9.6675,14.2241666666667,15.9807352941176,4433
"ssp370--MPI-ESM1-2-LR--2075--2034","ssp370",0.19,0,0,36,95.78,7.0505298013245,0.333333333333333,0,0.15,0,0.18,0.05,0,0.15,0,0,0,0.7,0,0,0.25,11.105125,11.46775,14.874,21.9137878787879,4434
"ssp370--MPI-ESM1-2-LR--2075--2035","ssp370",0.18,0.1,0.1,41,106.05,6.67298013245033,0.216666666666667,0,0.6,0,0.07,0,0,0,0,0,0,0.25,0.15,0,0.25,12.1053333333333,7.86783333333333,15.4875,18.8733333333333,4435
"ssp370--MPI-ESM1-2-LR--2075--2036","ssp370",0.05,0.15,0.25,39,103.5,6.9458940397351,0.35,0,0.2,0,0,0.05,0,0,0,0,0,0.05,0,0,0.35,10.8380833333333,10.2759166666667,14.2851666666667,17.8942424242424,4436
"ssp370--MPI-ESM1-2-LR--2075--2037","ssp370",0.05,0,0,45,100.99,6.54185430463576,0.3,0,0.75,0,0.07,0.35,0,0,0.1,0.1,0,0.15,0,0.3,0.2,12.522125,7.56783333333333,19.6058333333333,18.6886764705882,4437
"ssp370--MPI-ESM1-2-LR--2075--2038","ssp370",0.24,0.35,0.1,38,102.09,6.33953642384106,0.216666666666667,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.3,0.3,12.0145,10.7093333333333,11.597,17.7780303030303,4438
"ssp370--MPI-ESM1-2-LR--2075--2039","ssp370",0.38,0.1,0,43,106.35,6.33158940397351,0.2,0,0.4,0.05,0,0.15,0,0.2,0.1,0.1,0,0.55,0.05,0.3,0.3,12.2615416666667,8.38525,17.6781666666667,20.6933333333333,4439
"ssp370--MPI-ESM1-2-LR--2075--2040","ssp370",0.36,0,0,30,110.27,7.20854304635762,0.25,0,0.9,0.1,0.07,0.05,0,0,0,0,0,0.3,0.15,0,0.35,11.1520833333333,9.47033333333333,13.5108333333333,20.4283333333333,4440
"ssp370--MPI-ESM1-2-LR--2075--2041","ssp370",0.14,0.3,0,53,100.56,6.24867549668874,0.366666666666667,0,0.4,0,0.16,0,0,0,0,0.1,0,0.2,0,0.15,0.7,13.8250416666667,10.2945833333333,14.7043333333333,19.7148529411765,4441
"ssp370--MPI-ESM1-2-LR--2075--2042","ssp370",0.37,0.25,0,43,100.82,7.09953642384106,0.366666666666667,0.1,0,0.05,0.05,0,0,0,0.1,0.1,0,0.1,0.05,0,0.25,11.2205416666667,12.3788333333333,13.7311666666667,16.3024242424242,4442
"ssp370--MPI-ESM1-2-LR--2075--2043","ssp370",0.07,0,0,41,111.66,6.51993377483444,0.183333333333333,0,0.55,0,0,0.05,0,0,0,0,0,0.3,0.1,0.15,0.4,12.1890833333333,8.63958333333333,15.8166666666667,21.5740909090909,4443
"ssp370--MPI-ESM1-2-LR--2075--2044","ssp370",0.41,0.1,0,43,102.88,6.58576158940397,0.3,0,0.5,0,0,0,0,0,0,0,0,0.15,0,0,0.45,11.9470833333333,10.04825,14.899,18.2913636363636,4444
