"","id","today","ssp1","ssp2","ssp3","ssp5"
"marketable_yield_today372","434",61.4743766969466,70.2720777182349,71.9535170969562,72.0429351401678,71.5455505737784
"marketable_yield_today373","435",61.521233916289,70.5493595605797,71.8079591098709,71.8529911447144,71.4550141065992
"marketable_yield_today374","436",60.8110383452697,69.6093007492818,71.1362101417874,70.7584798872077,70.8574061324724
"marketable_yield_today375","437",58.7564911120821,67.9506546853438,69.9714942297864,70.2402767820456,70.1445082943467
"marketable_yield_today376","438",53.6369211506983,65.9894569177753,68.9835638688072,70.062703075238,70.4454842878798
"marketable_yield_today377","439",50.1437728615722,63.119770779352,67.0333092578898,68.8587801974448,69.491350997619
"marketable_yield_today378","44",57.2705300074549,68.4130957526283,71.1927286298162,71.543106218543,71.8023929167502
"marketable_yield_today379","440",47.3540787446069,60.2662149071537,64.8975845159023,67.8708223901606,68.135758525389
"marketable_yield_today380","441",43.7452438225826,58.8696100161576,63.2202354822833,66.1337448225866,66.8647123381843
"marketable_yield_today381","442",41.4262494884826,56.4117294346203,61.109203798503,64.9494907230197,66.0705736049769
"marketable_yield_today382","443",38.7722026324168,54.5237366013794,59.8636914303131,63.7226720192054,65.5564589471395
"marketable_yield_today383","444",37.2926173040484,53.0751236522219,58.3331289502206,62.541831504967,64.6182589821971
"marketable_yield_today384","445",36.3741235022355,51.7357447094882,57.4155302525903,62.1760762553992,64.1861748571313
"marketable_yield_today385","446",35.8755148991548,51.6325768086851,56.7944844520434,62.0684765188415,64.2243945136209
"marketable_yield_today386","447",33.2984366364663,51.1415542649497,56.6939452537838,61.8979247129143,63.7260828580504
"marketable_yield_today387","448",32.6038655979366,48.600210392343,54.0288137045296,59.8601657918931,62.5615875566883
"marketable_yield_today388","449",29.9808648847205,47.3024255605104,53.1960903678629,58.7012932968832,61.9151306085082
"marketable_yield_today389","45",57.4362389401434,67.6115281825527,70.4897064246507,70.9636935475953,71.4008909897998
"marketable_yield_today390","450",30.989787558642,48.0652045339352,54.003987095018,59.5347016408795,62.0330219556837
"marketable_yield_today391","451",37.0376765618875,52.5306314160422,58.1154319070701,62.9101437310564,64.6948885787204
"marketable_yield_today392","452",41.9013701182172,56.7644096434906,61.4359774150495,65.4102136909751,66.5109103585615
"marketable_yield_today393","453",57.8993666790374,70.3639207761187,72.5982381037914,72.8653332731331,72.5360758145969
"marketable_yield_today394","454",59.9852905071357,71.3985596807631,74.1768293290391,73.9300368581413,73.3651253442155
"marketable_yield_today395","455",58.1758241925358,71.0923362921488,73.832642883291,74.2741706673135,73.5740634084485
"marketable_yield_today396","456",56.713107913507,70.2323532361947,73.0810263933242,73.3806154816294,73.3435007314907
"marketable_yield_today397","457",57.9401979493811,70.3618306567358,73.3541631541246,73.3164337464731,73.282149827075
"marketable_yield_today398","458",59.1514939261528,70.4619205865212,72.9789945040678,73.1331633778098,72.7445572073791
"marketable_yield_today399","459",59.8664507775084,71.515478716123,73.7792720742448,73.7234396224156,73.6557438762848
"marketable_yield_today400","46",57.0090667850757,67.8385715122515,70.677049597284,71.1845795942787,71.194236309568
"marketable_yield_today401","460",58.4800815226269,69.8104635055833,72.4717966735197,72.4264399485897,72.3129458187364
"marketable_yield_today402","461",58.5760850876804,70.1015796426246,72.5654279412041,72.5956391025444,72.5459549739569
"marketable_yield_today403","462",58.3644415445216,69.4785256151352,71.7332140467513,71.8493066354328,71.7462040083325
"marketable_yield_today404","463",59.1201587472464,69.9546143217273,72.3719952278779,72.3069837544835,72.1804432537625
"marketable_yield_today405","464",58.6874989389612,69.377772824604,71.7437183806769,72.1723599278687,71.80653783536
"marketable_yield_today406","465",59.1732808766992,68.8706227691237,71.0062107091721,71.3745939918157,70.8260292942981
"marketable_yield_today407","466",55.9957865100522,67.7287844411705,70.5224325424959,71.5276327267525,71.7653284047494
"marketable_yield_today408","467",52.7589646333447,66.0370348799932,69.5109782906871,71.3094534571727,71.5770963178427
"marketable_yield_today409","468",49.3722045252695,62.841035238715,66.6568605297369,68.9990535520552,69.5382180808009
"marketable_yield_today410","469",46.8934449871278,61.4731210945352,65.4161557488095,67.68627360586,68.4473533129265
"marketable_yield_today411","47",57.9190527984597,68.0660534857518,70.474645392704,71.4833155804738,71.2721581023191
"marketable_yield_today412","470",46.2494104764666,60.9359327020174,64.9148677304148,67.9162315671471,68.1556570688749
"marketable_yield_today413","471",44.3628147909395,59.2973166429165,63.4404993876666,67.1449314772446,67.9030356826095
"marketable_yield_today414","472",42.640337088843,57.1135390712151,61.535387264911,65.4040193624913,66.2569525532744
"marketable_yield_today415","473",40.3704528961789,56.123845157361,60.5766881790225,64.73638942819,66.4198250717833
"marketable_yield_today416","474",39.8499665588216,55.461367798463,60.7742618882887,65.0390189266446,66.5630715569127
"marketable_yield_today417","475",37.6023339467008,54.9928124384303,59.5553948819752,64.321731064229,65.7615082449149
"marketable_yield_today418","476",36.6179792821733,53.573037164504,57.9832585477984,63.0151406165682,65.2834089031874
"marketable_yield_today419","477",35.0333883831672,51.5906573050801,57.0751908699247,62.4519531763548,64.4877850276722
"marketable_yield_today420","478",35.5058310042049,51.7233274722815,57.2031278591796,62.2947487173198,64.4279460139026
"marketable_yield_today421","479",39.1621315013321,55.0463941042075,60.2019207679582,64.2573974591883,65.9664897800689
"marketable_yield_today422","48",55.769832198201,66.8690369889096,70.0347965863991,70.8134163992326,71.4805629782185
"marketable_yield_today423","480",54.6995408434552,68.6378059787183,71.8936913525236,72.7883982520006,72.5488330032306
"marketable_yield_today424","481",54.5067691567825,68.5916189595043,71.9012326564901,73.1865244734036,73.1738132838458
"marketable_yield_today425","482",53.207457642317,67.8819845859854,71.2912987328128,72.6474441508436,72.9452370666807
"marketable_yield_today426","483",52.0625571970777,66.686651812367,70.6045230601082,72.0480489193467,72.2423857603893
"marketable_yield_today427","484",52.3515342768602,66.826828803284,70.4634153797032,72.199894566597,72.5352790267446
"marketable_yield_today428","485",53.6275100937482,68.2782336040197,71.4408587880783,72.7294147740875,72.9079211475274
"marketable_yield_today429","486",56.6016091624924,68.7961911098425,71.4658182010737,71.8102226949456,71.6686117058526
"marketable_yield_today430","487",57.1529404818217,69.263227154911,72.113737820405,72.4407237461544,72.2574787364996
"marketable_yield_today431","488",57.4401288723575,69.3479188599984,72.3124009044699,72.817500230803,73.095858324586
"marketable_yield_today432","489",56.9379784479155,68.2888613628956,71.0414159554643,71.058773165046,71.157907441447
"marketable_yield_today433","49",58.3119182042663,70.2073482873418,72.8455622690038,73.1880971081889,73.2388069859207
"marketable_yield_today434","490",59.3514946073516,70.6632665531689,72.9816270142845,73.5378927077021,73.512874526798
"marketable_yield_today435","491",59.5451788900354,70.6576846504755,72.9438439741867,72.999604286536,72.5644258334587
"marketable_yield_today436","492",59.3825970324822,69.6890084710961,72.0275169583559,72.0978986437684,71.7047150900055
"marketable_yield_today437","493",57.7406052493594,69.2959205264764,72.3348581059392,72.6087362683865,72.5982033192524
"marketable_yield_today438","494",53.3470121137397,65.9404426060278,69.1365505238076,70.3844797571302,70.3923970786632
"marketable_yield_today439","495",51.8776796009158,64.2046325366811,67.7718394937004,69.4513480967456,69.7739552776793
"marketable_yield_today440","496",49.7537355360147,62.9911633457779,66.8345679328982,69.1505317360662,69.8704785108066
"marketable_yield_today441","497",48.8808782395733,62.0227553648321,65.7207815895343,68.415295148791,69.303919169228
"marketable_yield_today442","498",47.6246981476266,61.5535906543924,64.9525645869092,67.7678497708653,68.1388505809206
"marketable_yield_today443","499",45.4072145187466,59.9615651527612,64.1954054106012,67.3186486645525,68.093712601814
"marketable_yield_today444","5",56.8029287709152,68.1514443011295,71.8298484041147,72.6336391242258,72.695971761927
"marketable_yield_today445","50",57.6032604568717,69.6925132819253,72.3700741319848,72.4383829515672,72.1902479894518
"marketable_yield_today446","500",42.7355388362972,57.7449019269811,62.461190182256,66.1555475104327,67.1969537493462
"marketable_yield_today447","501",40.8692152047784,55.8452799105803,60.6956118858491,65.0115811659657,66.1000209582436
"marketable_yield_today448","502",40.4397465235935,55.8021054148015,60.5520067527224,64.6700682705889,66.195417922033
"marketable_yield_today449","503",39.2320291054842,55.2620023593556,59.7532422155852,64.238693303145,65.8790966938702
"marketable_yield_today450","504",38.973024674421,54.5618985283303,59.4137415536842,64.2465644094511,65.8070859205596
"marketable_yield_today451","505",40.6333865736128,55.7937772228979,60.6212460828096,64.7965703750897,66.4573208644263
"marketable_yield_today452","506",51.1318301708489,66.2175474843855,69.9272071223462,71.644684879999,71.5224444693759
"marketable_yield_today453","507",49.0761469413102,65.0202127645624,68.8284862787092,71.5391398973264,72.4312934794052
"marketable_yield_today454","508",46.4006027829854,62.7304829476274,67.9359707638096,70.7942078101034,71.1693374716202
"marketable_yield_today455","509",42.5863706876538,59.9555782906704,65.3800538618226,68.7150799058882,69.7344635147803
"marketable_yield_today456","51",57.8725461964403,69.6567988318926,72.3708901591644,72.4874850655509,72.3121104103914
"marketable_yield_today457","510",43.0166229592439,59.9492635612977,65.0814670247322,68.2133776402336,69.8976977023527
"marketable_yield_today458","511",48.7474568130735,63.7592253038315,67.9474620767759,70.6531756437422,71.7043490653245
"marketable_yield_today459","512",50.5991495242246,65.5895591046437,69.3349972029519,70.8213871541874,71.4818095130917
"marketable_yield_today460","513",54.7243582493571,67.746528689917,71.1386521468348,72.1690380706086,72.3408241976948
"marketable_yield_today461","514",55.1483026372687,67.8554678405872,70.8452135415141,71.9267032765813,72.3245098330722
"marketable_yield_today462","515",55.6563688394258,67.901704940061,70.918161627148,71.7376132858033,71.8014895190246
"marketable_yield_today463","516",56.6813664347766,68.6914354444709,71.5044999647626,72.2339276255006,72.0688705486998
"marketable_yield_today464","517",58.4104317007797,70.1289081620855,72.7670042850633,72.8140057455719,72.9647140732466
"marketable_yield_today465","518",58.1543250942204,69.1453540598461,71.4495193361257,71.5770786242182,71.680221261674
"marketable_yield_today466","519",57.4004043337169,68.53138322992,70.8758060076457,71.2119891343195,70.9225385715947
"marketable_yield_today467","52",57.7404465522965,69.3933632543022,72.3701040889053,72.7822599487647,72.8350158801622
"marketable_yield_today468","520",52.3894041363561,65.0060969649063,68.6338541749615,69.8128731193458,70.5256998747382
"marketable_yield_today469","521",49.6302589311989,62.7937206680212,66.8266968389043,68.4857811029585,69.0765479580274
"marketable_yield_today470","522",48.7277415706997,62.04303248721,65.8399097087185,68.3447255290909,68.945337500339
"marketable_yield_today471","523",48.0517240380265,61.6418069296494,65.4586946188078,67.6042530065335,68.20066522934
"marketable_yield_today472","524",47.1174227572018,61.0111496628485,65.205792320489,68.2232758318748,68.8488456884112
"marketable_yield_today473","525",35.8084167474871,51.9854307966133,56.9146613581254,62.0766770246424,63.9057980374435
"marketable_yield_today474","526",37.5461563110115,53.5623086734411,58.8583216855572,63.6284869512822,65.4202428262428
"marketable_yield_today475","527",40.0963140794782,55.5750908710011,60.4493463081557,64.7958039107926,66.3194605221172
"marketable_yield_today476","528",36.1617383261271,54.618481577584,60.8850261861278,65.7518410154612,67.771099773436
"marketable_yield_today477","529",33.5592492372558,51.8074507773511,58.2976614958593,63.5791933003419,66.3490569420147
"marketable_yield_today478","53",57.9124796458789,69.762250094182,72.7609706416859,73.0984730271352,73.021571665463
"marketable_yield_today479","530",36.3437034766736,54.3077421420453,60.183952780463,64.914162085487,67.5444960337796
"marketable_yield_today480","531",37.3472233034715,55.2991974106275,60.7644709756358,65.3035460909138,67.9191548456669
"marketable_yield_today481","532",43.4005628609796,60.2270726177761,65.1434110413758,69.2783090078186,70.5507829890727
"marketable_yield_today482","533",45.9761961139822,62.0262058785952,66.8443282677143,69.7433141806536,71.0685429308625
"marketable_yield_today483","534",47.6831921169079,63.1010625039264,67.6402573112943,70.4108616636026,71.6780882209723
"marketable_yield_today484","535",49.6050089295554,64.6353000718465,68.3497823526486,70.6064307105037,71.4896222260045
"marketable_yield_today485","536",49.9955916120654,64.6373219271299,67.9650117986077,70.1894046856866,70.5378376596612
"marketable_yield_today486","537",52.2486376389043,65.8958940452098,69.5721520904279,71.4602401070786,71.9461197133344
"marketable_yield_today487","538",54.0119023036332,67.0767543350311,70.4223115510293,71.3834847833841,71.7808771677595
"marketable_yield_today488","539",54.1449174966945,67.3879826609473,70.9450712518837,72.3870031730232,72.928992081646
"marketable_yield_today489","54",58.3163477183037,69.5255127562975,72.2162371997768,71.898477677062,71.7970505050963
"marketable_yield_today490","540",52.8340168008122,65.3073601783233,68.8392282749289,70.2159954767981,70.7358848482675
"marketable_yield_today491","541",50.3345956431559,64.3138803386023,67.9006265906383,69.7636451019915,70.4569805027615
"marketable_yield_today492","542",31.134965511126,49.7285991290414,56.341943378981,62.2060007850578,64.9595002857934
"marketable_yield_today493","543",27.5864385404693,46.4935471486628,53.6978214242056,59.346051044637,62.6709241349876
"marketable_yield_today494","544",30.3690644505883,48.037822268793,54.5297057737128,60.5416363941851,64.0123780484882
"marketable_yield_today495","545",30.0944718523791,49.5302444891159,55.7864808450771,61.9048537900789,64.6755794638036
"marketable_yield_today496","546",33.4915195380158,51.7936871244996,58.1935617316285,63.5851414034689,66.0213265337064
"marketable_yield_today497","547",36.2841828975922,54.1332447951201,60.1694990262057,65.0705996871058,67.4509936873893
"marketable_yield_today498","548",40.2512569392944,56.7047230458549,61.985892126033,66.5253228168677,68.5552412879706
"marketable_yield_today499","549",41.6928433348318,58.0138432646888,63.4299967196311,67.2326073843677,68.7202195943471
"marketable_yield_today500","55",58.104426276885,69.139871006502,71.7118611912449,71.4887493583575,72.1382349422111
"marketable_yield_today501","550",41.4103431681006,58.2094705284753,63.3056964300076,67.3200226281013,69.0070593763642
"marketable_yield_today502","551",44.4651568822627,60.767941242261,65.3981933850878,68.9372323061616,70.0588002233699
"marketable_yield_today503","552",30.3387424251121,47.9342632390565,54.5085288439738,60.5925128768741,63.7569330458875
"marketable_yield_today504","553",31.0740874584775,48.5018248174595,54.96493442726,61.0633629146386,63.9379839747588
"marketable_yield_today505","554",31.0215050807404,50.2689336564008,56.4796165932286,61.9335548286433,64.4452566748404
"marketable_yield_today506","555",34.0879538814665,52.3500143722023,58.416015944219,63.59004727658,66.1606874606864
"marketable_yield_today507","556",38.9368085157926,55.0054341775369,60.736675734335,65.4735038632565,67.92548313859
"marketable_yield_today508","557",40.0336991272503,57.2310712084737,62.5965064505935,66.6243660282437,68.7010267230697
"marketable_yield_today509","558",37.8390108441718,55.4641551440925,60.710339027086,64.6363964738646,66.8553230336356
"marketable_yield_today510","559",33.6353431028004,51.2840733975114,57.3924287276808,62.7442893815402,65.0228463954106
"marketable_yield_today511","56",57.3078780117509,68.8445958364922,71.5950599044995,72.0461161049228,71.8503404386358
"marketable_yield_today512","560",32.4729188768077,51.4065130279918,57.2242747383194,62.5813957289854,64.7082182822866
"marketable_yield_today513","561",35.2961957404506,52.3420559157886,58.0704253452366,63.2840726364928,65.9969756191275
"marketable_yield_today514","562",37.7641883288522,54.4636286960976,60.119979447928,65.0329218275889,66.6912949536856
"marketable_yield_today515","563",39.8656109375754,55.9297571386075,61.4646722554218,65.5674738328743,67.2795124080284
"marketable_yield_today516","564",40.8751455871319,57.3531971360629,62.4064274704029,66.5664074959194,68.3341491619718
"marketable_yield_today517","57",58.7826922853238,69.0775612863152,71.8597810578034,71.8395384017241,72.2965494680072
"marketable_yield_today518","58",57.0363512915544,68.3629836102487,70.9995460371499,71.3127084767759,71.7253315358355
"marketable_yield_today519","59",56.0791179942439,67.8463286600357,71.0824235948464,71.3647028217848,71.4239713436941
"marketable_yield_today520","6",58.9352009302981,69.2426273184314,71.7870772814182,71.8743924211086,72.091613045789
"marketable_yield_today521","60",55.0843960668595,67.5216464519024,70.738794810566,71.26369335235,72.0232108396774
"marketable_yield_today522","61",54.9036254420019,67.0260644842641,70.4947519223174,71.6459939098971,71.8367155600347
"marketable_yield_today523","62",54.0006902605211,66.9187882913361,70.6793702980476,71.9531476469409,72.2400873930095
"marketable_yield_today524","63",53.8782353692146,66.6487929578894,70.4156094153383,71.3878675090033,71.3662055800896
"marketable_yield_today525","64",53.779363067172,65.8211455680792,69.2347129207506,70.7179303713558,71.1492518269429
"marketable_yield_today526","65",55.3534893887612,68.0874536802599,71.6662307820949,72.8907741310874,72.5772643929704
"marketable_yield_today527","66",55.8575132739683,67.5164102402529,70.8622758758938,72.1221734667366,72.8548628756302
"marketable_yield_today528","67",54.3989543206731,66.4219606299457,69.4187278151002,70.564587033497,71.0844508681114
"marketable_yield_today529","68",55.5022768990219,67.3265127234834,70.2920391195843,71.8206918057922,72.3292239216085
"marketable_yield_today530","69",55.2901821928255,66.7858842052507,69.9352723316063,70.9305781208296,71.5205050671672
"marketable_yield_today531","7",59.2592243569803,69.7457090477874,72.0842649023394,72.6216272992693,72.4668794992946
"marketable_yield_today532","70",54.4150380137588,66.2024033905973,69.609783371457,70.8108401677643,71.4329793960846
"marketable_yield_today533","71",52.7542876438895,65.4232805542688,68.7214351203364,70.3145784270007,70.6606763615168
"marketable_yield_today534","72",58.6450741294336,71.1209564998197,73.812668538908,74.2291626320791,74.0566738556973
"marketable_yield_today535","73",59.1608845758235,70.7398989331513,73.2708119095791,73.4952303951797,73.3312791816396
"marketable_yield_today536","74",59.380081481487,70.6770770686216,73.143453804183,73.3041064739226,73.3740204380548
"marketable_yield_today537","75",58.3775460218109,70.1015885355676,73.1978472305666,73.7083254287204,73.4412618194667
"marketable_yield_today538","76",58.2197913970715,70.4565317190534,73.6311179952343,73.8217166033869,73.7636645832282
"marketable_yield_today539","77",57.9596279602583,69.8642604299737,72.8392974870657,73.3127752890994,73.4150553052635
"marketable_yield_today540","78",57.9545649010228,69.8311747802009,72.5831880953557,73.332231346245,72.957064340649
"marketable_yield_today541","79",56.163540946559,68.696226386339,71.7180662948596,72.62215186078,72.6928873752538
"marketable_yield_today542","8",58.7693279404096,69.425935384716,72.3655955651365,72.7311069778555,72.5984602020547
"marketable_yield_today543","80",58.0337628714408,69.2719267798929,72.1186200855578,72.4302566040864,72.1650665305515
"marketable_yield_today544","81",59.3802404825478,70.0744270819596,72.655930973474,72.6574700068264,72.4946987353247
"marketable_yield_today545","82",60.2260718912464,70.0338638816893,72.702953567268,72.543368067229,72.9005165965439
"marketable_yield_today546","83",60.045787742918,69.4336039478384,71.2982377725417,71.6666039211951,71.5776238496445
"marketable_yield_today547","84",58.6244023399611,69.6978313396673,72.4367004724,72.425004204744,72.1907615832163
"marketable_yield_today548","85",58.4426343004836,68.8766249883384,71.6483929007076,71.9302555788546,72.2536880301973
"marketable_yield_today549","86",57.4397762896585,68.8761418133221,71.7582312697683,72.745895658645,72.9850225050374
"marketable_yield_today550","87",56.8623744183608,68.6557350856753,71.8392971968373,72.8301403989532,73.0369651016852
"marketable_yield_today551","88",56.3830601120291,67.7136438644149,71.06435133559,71.8533414811437,72.1726545365389
"marketable_yield_today552","89",54.6504783464845,66.7300669125786,70.1214521890219,70.8219664827938,71.5826806711438
"marketable_yield_today553","9",59.4934032016733,69.2876130843596,71.7536316969399,71.5696266182035,71.6668870269178
"marketable_yield_today554","90",54.5001851937778,67.3664009484354,70.9306619025233,72.4733549483856,72.8334857316376
"marketable_yield_today555","91",54.8906165703643,67.2474028752116,70.6166528263787,71.8639596543503,72.2239068916552
"marketable_yield_today556","92",55.0833310431635,66.7742552631768,70.4905742819991,71.5178647770459,72.1659522336482
"marketable_yield_today557","93",54.9980250336155,67.496636641823,70.9748703015085,72.1453110997489,72.6210260088742
"marketable_yield_today558","94",54.0535207901052,64.7025714562422,69.3545169769645,66.9118037495684,67.6135385506904
"marketable_yield_today559","95",53.4918397121375,65.4790687370169,69.234762659201,70.837384475113,71.5786782703889
"marketable_yield_today560","96",54.4576079205942,66.2970121442536,70.1941966126555,71.7981578148043,72.2787500720421
"marketable_yield_today561","97",51.9282972556736,65.0993045807211,68.1214570028213,70.1926254411804,70.5332991771875
"marketable_yield_today562","98",52.6127053749523,64.6914608245669,68.2562879676773,69.6217663773664,70.550536029556
"marketable_yield_today563","99",60.1093124375033,71.1984367068215,73.6950712618485,73.1948979358972,73.2972984082115
