"","id","today","ssp1","ssp2","ssp3","ssp5"
"marketable_yield_today270","342",11.7086724153542,11.1217908312001,9.6400871149873,7.41798319460725,5.74192245729869
"marketable_yield_today271","343",11.5092628743962,11.2214922689351,9.90073623166818,7.81754669402467,6.33560334121545
"marketable_yield_today272","344",10.0826265782988,9.99884796627905,8.84715195848149,7.01616358291432,5.55178661964866
"marketable_yield_today273","345",9.00691230289414,10.0839633500785,9.15779913981483,7.3901420704946,6.11320294520004
"marketable_yield_today274","346",8.91810624353912,9.9867819090244,9.36652433268918,8.03796107276935,6.54604910429025
"marketable_yield_today275","347",7.75985427878425,9.7716342600359,9.54173954610815,8.38264367519677,7.16944076227572
"marketable_yield_today276","348",7.05004430309028,9.59061352233235,9.57955622273249,8.31177411851362,7.1912003499926
"marketable_yield_today277","349",6.96596497816034,9.5559321237623,9.74322653189047,8.44661909208174,7.3792514920659
"marketable_yield_today278","35",9.94209731095567,11.7192414748571,11.1746641023519,9.19170992148355,7.84892388524731
"marketable_yield_today279","350",6.09385484607488,9.53260421937919,10.0453423467437,8.96294981300684,7.99136516962099
"marketable_yield_today280","351",5.54498352555554,8.96758528679818,9.36849256454424,8.44722043031826,7.60854938831334
"marketable_yield_today281","352",5.14070285837504,8.7164775008235,9.47854412037593,8.71128304706457,7.97665878380338
"marketable_yield_today282","353",4.18570869572399,7.46902956039247,8.25281536773307,7.59198000253365,7.03744704880736
"marketable_yield_today283","354",4.0212016594681,7.39012100916771,8.32323939711906,7.76541887091176,7.35682718918794
"marketable_yield_today284","355",4.38443739109574,8.34242013198568,9.53115758055406,8.91625824911565,8.53433289609506
"marketable_yield_today285","356",4.32190662252696,8.25911970083788,9.43135727207865,8.91534319360302,8.67992045463897
"marketable_yield_today286","357",4.15394577954581,8.15612733234099,9.41972005011512,8.8867492630931,8.59228916472565
"marketable_yield_today287","358",3.41833159035889,7.15954896023562,8.41208888288245,8.06979063447089,7.94247795927099
"marketable_yield_today288","359",2.91529363645239,6.36167640872918,7.73619863964169,7.53344870294875,7.52628885845691
"marketable_yield_today289","36",9.68423496073112,11.3555382000066,10.7667062417609,8.70818170423215,7.5526615784103
"marketable_yield_today290","360",2.3775327484432,5.79132822686129,7.37557826863417,7.27852900459215,7.40316886200394
"marketable_yield_today291","361",2.11929228919218,5.47503454470711,7.16244508125418,7.05957273302245,7.28292037045091
"marketable_yield_today292","362",2.11978796919393,5.56233305056735,7.23932421033293,7.36551743445796,7.56066261191564
"marketable_yield_today293","363",2.64376840432146,6.36086211522747,7.81104743421016,7.72743268445816,7.77426897371996
"marketable_yield_today294","364",3.36991189605762,7.58389939513845,9.01646498318138,8.8698930412339,8.76729284462592
"marketable_yield_today295","365",13.4244024320779,10.3216206946407,8.62185226826516,6.18112798132473,4.8627718142178
"marketable_yield_today296","366",13.2091704852849,11.9010244593472,10.0956018340844,7.77602493433293,6.06520033407903
"marketable_yield_today297","367",12.5984468679526,11.6036230913362,10.098044600977,8.06738293500233,6.11165856830851
"marketable_yield_today298","368",10.9781484419177,11.3509082806558,9.85656378202765,7.72659854135082,6.2965099598874
"marketable_yield_today299","369",12.2009915927166,11.5039532308858,10.1874392538542,8.07320792603487,6.42234130788312
"marketable_yield_today300","37",9.81465319490702,11.4678410492554,10.7309761394525,8.86344388995682,7.32729257388692
"marketable_yield_today301","370",12.9064285000994,11.5307563232212,9.84165308323779,7.77416662280724,6.12945844702118
"marketable_yield_today302","371",13.4677550279309,12.1676411310973,10.6164521477555,8.43465533294536,6.397324376148
"marketable_yield_today303","372",13.2119599659697,11.8168754727425,10.0513264961136,7.89728265872719,6.23085132334865
"marketable_yield_today304","373",12.7280471016771,12.0787309602092,10.6789806496425,8.64307013567352,6.56985401306326
"marketable_yield_today305","374",10.5140216313315,11.210058657128,9.9983739439699,8.02914914921315,6.55982998969185
"marketable_yield_today306","375",9.51116622895533,10.6840727671532,9.85341279922503,8.10035659852641,6.66195060392099
"marketable_yield_today307","376",8.50155428327988,10.3444993916748,9.98163249933713,8.41506204829769,7.10949211569659
"marketable_yield_today308","377",8.16643709278022,10.4981783682195,10.4470570589533,8.97279071716835,7.64008943025713
"marketable_yield_today309","378",6.27533324045588,9.58279762542955,9.99863875297798,8.83531227968799,7.91328397083063
"marketable_yield_today310","379",5.90883073145903,9.72451196373817,10.2632984590628,9.1387761718625,8.27300066484003
"marketable_yield_today311","38",10.0666205243464,10.9826059058103,10.2162666780502,8.38938121824377,7.08999298144789
"marketable_yield_today312","380",5.05438737784291,8.71438326222371,9.7116038424297,9.03218633571855,8.14670326145948
"marketable_yield_today313","381",4.66057727631055,8.01858102456126,8.8315735646436,8.14105566338822,7.49019916322805
"marketable_yield_today314","382",3.86819503077159,7.27309448054969,8.26617742798995,7.80177333099482,7.2742674002755
"marketable_yield_today315","383",3.92794036832341,7.33000887417177,8.2745287044055,7.81548897108031,7.29363906778656
"marketable_yield_today316","384",3.99825080034428,7.49579170447235,8.49998163684269,8.07077734035296,7.656912340777
"marketable_yield_today317","385",4.30369698547369,7.9215460477675,8.98870342970958,8.39336893601517,7.98063402512318
"marketable_yield_today318","386",4.10034236509733,7.71551406612566,8.89542061073763,8.19654114708772,7.93621447782687
"marketable_yield_today319","387",3.19282589792081,6.99917711458804,8.34986524088048,8.12570401553663,7.81925377883454
"marketable_yield_today320","388",2.35278272043009,5.73352371364331,7.20311445609034,7.23501229839626,7.16928591442591
"marketable_yield_today321","389",2.20577975377815,5.54439561942238,7.12740753197826,7.19955567671536,7.3693236934032
"marketable_yield_today322","39",10.0642280714583,11.4947042903934,11.2153099217803,9.06028523863677,8.09889716772896
"marketable_yield_today323","390",2.07862699963931,5.7477503559663,7.22311202205211,7.23176838609391,7.47028110996849
"marketable_yield_today324","391",2.33945937928583,6.06328421274223,7.57366902108776,7.71215425004526,7.83613795608048
"marketable_yield_today325","392",3.1445247553732,7.24749396279825,8.84037825910974,8.78222630173117,8.51275438695952
"marketable_yield_today326","393",3.74662623179077,8.08144794167711,9.40228341760315,9.08172071017355,8.58372448438529
"marketable_yield_today327","394",13.1665937062031,11.7805698985959,9.96366785330462,7.71000881593533,5.96046039065911
"marketable_yield_today328","395",12.1817230295653,11.4917739007097,10.1108053780846,7.89028840914754,6.25757485008539
"marketable_yield_today329","396",12.5531106619558,10.8949000747133,9.1310743105973,7.03577118832876,5.5473590803009
"marketable_yield_today330","397",11.7427860880002,11.6434990407846,10.1494546868612,7.90858368610882,6.4832793237918
"marketable_yield_today331","398",11.4065500473109,11.0219874053334,9.42485978286862,7.42899885357366,5.78484628916808
"marketable_yield_today332","399",13.1161321631375,12.3745391012444,10.7097206691641,8.56735482557132,6.68172222507364
"marketable_yield_today333","4",9.61532778853102,12.0715080828996,11.8525776704659,9.79150345892028,8.41190263891847
"marketable_yield_today334","40",9.33702913290246,11.9369869456638,11.3719511514713,9.46336684123652,8.34641659923129
"marketable_yield_today335","400",13.1761564158721,13.1484010350836,11.6385057760316,9.34834219933607,7.41040273674048
"marketable_yield_today336","401",12.7433498990996,12.6162656964358,11.3553089316541,8.85035972608421,7.18448659685812
"marketable_yield_today337","402",12.2468799563122,11.96213201643,10.5927063868011,8.48138440925674,6.63051892305307
"marketable_yield_today338","403",12.1192518178213,11.8335424124148,10.1694037747018,7.99227389178029,6.32270757619751
"marketable_yield_today339","404",11.8454635980715,11.7500714633752,10.1699603858216,8.07506370645105,6.37621145085235
"marketable_yield_today340","405",11.6157957554156,11.3611480394052,9.89825493024747,8.08153046450338,6.46099792364087
"marketable_yield_today341","406",9.51630770170022,10.6568193690169,9.57885653492137,8.07446936780407,6.50515896738559
"marketable_yield_today342","407",9.18046315762756,11.1316210817981,10.8554722417589,9.20047262183569,7.65591312847985
"marketable_yield_today343","408",7.66348668724292,10.6103946777768,10.7774296686686,9.55724595928837,8.18607200520272
"marketable_yield_today344","409",5.86368696228685,9.62874903708194,10.2086682029484,9.18238967375272,8.32210583861229
"marketable_yield_today345","41",8.92142845299825,11.8372113502393,11.4561562462257,9.54424431113779,8.3185251454937
"marketable_yield_today346","410",5.42816667299366,9.20471551929031,9.87079656475947,9.01794658175943,8.23729562489531
"marketable_yield_today347","411",4.72373905511035,8.27120753014875,9.25459163295082,8.52287312613519,7.86104721463051
"marketable_yield_today348","412",3.91814352242988,7.65600640870662,8.65158103069428,8.03119380172632,7.71308913825206
"marketable_yield_today349","413",3.8897344520987,7.48533604720278,8.5709345380032,8.03646810270648,7.71293907209029
"marketable_yield_today350","414",3.79003156866455,7.12248481143007,8.32336525319603,7.89342404043671,7.47061054059168
"marketable_yield_today351","415",3.73053350594539,7.19593021581328,8.44292746535567,8.14203042404146,7.77371439103082
"marketable_yield_today352","416",3.39543988237568,7.04846319683275,8.31655942764216,7.93343633186119,7.84738781145136
"marketable_yield_today353","417",2.92130338186616,6.64685178932085,8.33115057061221,8.08661423703957,7.83708018931918
"marketable_yield_today354","418",2.70537518984475,6.5039587825432,8.27174133913049,8.29068170657275,8.29307492957278
"marketable_yield_today355","419",2.02605473240643,5.57392397260787,7.08980780542912,7.30731768182699,7.50094966493245
"marketable_yield_today356","42",9.18196681247261,11.476563771137,10.9016825244374,9.16273982762561,7.98908487191581
"marketable_yield_today357","420",2.86957900138496,6.60847481145516,8.01068919470374,7.93299581733556,7.85715422209855
"marketable_yield_today358","421",3.42492345200626,7.58345313996492,8.85127511978834,8.4403595215367,8.2722246609182
"marketable_yield_today359","422",4.18504525385099,8.48536695522467,9.71072336314098,9.10324791744741,8.70310885146313
"marketable_yield_today360","423",4.51516780682262,8.84308983004765,10.2842671438702,9.42657161486757,9.04887218480896
"marketable_yield_today361","424",13.3523600228404,11.9039767541616,10.2470666528916,7.95226221983467,5.98651624607551
"marketable_yield_today362","425",12.0970725522242,11.3353295853702,9.8267318690143,7.74586384577909,6.07394576327952
"marketable_yield_today363","426",12.1985459907505,11.2483668866461,9.61491853396,7.69443048715905,5.91472785364872
"marketable_yield_today364","427",11.760160540785,11.8745834259367,10.4575823291209,8.31812177205433,6.49653113972391
"marketable_yield_today365","428",11.8635684553684,11.7217073486785,10.0863267938958,8.17374986790823,6.45899207546857
"marketable_yield_today366","429",11.9952568721111,11.995309077446,10.3553096292929,8.16089585103553,6.46331799629019
"marketable_yield_today367","43",9.59856550837813,11.6142941235031,10.9930463437342,8.89026658706412,7.74283846624964
"marketable_yield_today368","430",11.9002658100261,12.882799404618,11.4377328839631,9.01707893879571,7.29342817104197
"marketable_yield_today369","431",13.0716872839587,12.7296409288561,11.291726236002,8.93819190074097,7.14207820471293
"marketable_yield_today370","432",12.4958150759803,13.1826564724908,11.835727944093,9.45149615845512,7.64337574500861
"marketable_yield_today371","433",13.3450672779951,13.1341913078921,11.5320802964044,9.23708052531669,7.247122204772
"marketable_yield_today372","434",13.6958531434129,12.8113865876246,11.1063895825963,8.80405000817126,6.91583928146371
"marketable_yield_today373","435",12.2737893709882,11.9338559484884,10.4675165131956,8.4924885411606,6.72414522171455
"marketable_yield_today374","436",12.1985767859251,11.2212192972946,9.72464765414745,7.90050544332834,6.17659581402687
"marketable_yield_today375","437",10.8313118942609,10.7838116789751,9.61411512819252,7.5538196148994,6.17446370061849
"marketable_yield_today376","438",10.4767939656617,11.6446199155803,11.0502281443866,9.46347985745929,7.74202931380971
"marketable_yield_today377","439",9.11093538917057,11.4769991605819,11.4306160557391,9.74424765296866,8.52193884818083
"marketable_yield_today378","44",9.36607116736375,10.7815943408905,10.1124996215969,8.09117185454064,6.97976632496364
"marketable_yield_today379","440",7.2347133923133,10.3960293950469,10.7405620685094,9.37031754481736,8.19328027482687
"marketable_yield_today380","441",6.02364646819911,9.43451433989654,9.87101076177795,8.87795474847361,7.9856783293077
"marketable_yield_today381","442",4.98292103063437,8.51351143817397,9.22731965359411,8.48389118891951,7.81291205655143
"marketable_yield_today382","443",4.3990444821708,7.85526105112432,8.79060183361585,8.08702691130335,7.53302193109626
"marketable_yield_today383","444",3.57592134028756,7.05109666276967,7.75728245667578,7.21044988223236,6.95472954799434
"marketable_yield_today384","445",3.2292212466675,6.59791017646705,7.36253149964723,6.8940392925411,6.79963740527578
"marketable_yield_today385","446",3.15558300927422,6.62395947648683,7.61279957195247,6.99841089305567,6.88514176384444
"marketable_yield_today386","447",2.89655183784461,6.31253741677916,7.53535983577601,7.36030636278612,7.13594313527561
"marketable_yield_today387","448",2.76272361697399,6.61710196043372,7.93719246024454,8.0050951146969,7.93602199733981
"marketable_yield_today388","449",2.41093183345126,6.24085618356105,8.05671698084261,7.90968174895213,7.93559844179223
"marketable_yield_today389","45",9.51732917520996,11.0691284614629,10.344759119036,8.39318915863638,7.17017316815602
"marketable_yield_today390","450",2.47029183281856,6.44292007809539,8.00173565843683,7.98186102431202,8.11279441102272
"marketable_yield_today391","451",3.66285724083541,7.6051548918211,8.89244027986338,8.7250244711876,8.11741640286134
"marketable_yield_today392","452",4.7814869203328,9.01707009509022,10.0762421204702,9.42463017038926,8.7903016797096
"marketable_yield_today393","453",9.86966943053026,11.0161346484901,10.1008973527305,8.17666068620455,6.67316664190547
"marketable_yield_today394","454",11.5991839140207,11.8459761796656,10.7436990968469,8.63319983587524,6.90030159723148
"marketable_yield_today395","455",10.9718765137374,12.007499755269,11.1056925183808,9.28625237343878,7.33695192174054
"marketable_yield_today396","456",11.4821499852113,12.3474653713365,11.3790389652628,9.50850042513824,7.78227868156251
"marketable_yield_today397","457",11.147701197473,12.2390958008035,11.4072035285759,9.53199689206766,7.5913982861726
"marketable_yield_today398","458",11.7768402440337,12.1257915716158,10.9644108835704,8.91159228858491,7.13464032399057
"marketable_yield_today399","459",12.3243565277479,12.4393991668133,11.2027894222853,8.98224930012782,7.18766998849861
"marketable_yield_today400","46",9.64508810831751,11.0825648165315,10.5159124182693,8.52135701586206,7.38390146513079
"marketable_yield_today401","460",11.9518260429631,12.4136323336922,11.1107360653338,8.98250127994755,7.16066009391022
"marketable_yield_today402","461",11.9463489344474,12.5225075949833,11.5262602813521,9.47712180900975,7.59448626383018
"marketable_yield_today403","462",11.6703422723523,12.4372626349411,11.2685665953542,9.2784601386538,7.38052810350716
"marketable_yield_today404","463",12.0616412216997,12.5701469093989,11.3836063632956,9.32299643617548,7.4307228289303
"marketable_yield_today405","464",12.5822793458915,12.5142160175675,11.2555002431231,9.22963011026983,7.41815784803078
"marketable_yield_today406","465",12.0068071143514,11.9233160729473,10.8886608845854,8.50228235376814,6.75447798008919
"marketable_yield_today407","466",11.2087457362297,12.0461689178096,11.3710845513095,9.45397253603433,7.57544455008694
"marketable_yield_today408","467",9.78808005289491,11.5774859076555,11.2606114883493,9.77193257013508,8.17388899709769
"marketable_yield_today409","468",8.07638225270062,11.280655844914,11.4156509442783,9.94909476422288,8.65288720212775
"marketable_yield_today410","469",7.31318941045595,10.4145939302105,10.8772179777245,9.56677909384936,8.27153794026103
"marketable_yield_today411","47",9.41734847938203,11.4040582791741,11.0968268422664,8.85726508760984,7.52884588903571
"marketable_yield_today412","470",6.75479886031729,10.1268643774674,10.2482497080014,9.14142751303403,8.14617709070182
"marketable_yield_today413","471",6.39973557411384,10.0428103744263,10.6444637665429,9.7088492947602,8.65461520993043
"marketable_yield_today414","472",5.26315200008378,9.14564688540492,10.016728898558,9.03934600841227,8.37134422043763
"marketable_yield_today415","473",5.39621589938875,9.67961907259853,10.6527299047984,9.82187714558446,9.19856212660671
"marketable_yield_today416","474",4.80773199963059,9.20413145609735,10.3280014639166,9.66560097989564,8.96802294043665
"marketable_yield_today417","475",4.14027692704765,8.58396023811629,9.66525611793675,9.25980472838184,8.78226910710229
"marketable_yield_today418","476",3.78980783354086,8.00133629759839,9.38031439699753,9.08224513701829,8.6278805761404
"marketable_yield_today419","477",3.10397021571689,7.4037884622524,8.78719379754789,8.53979696205613,8.3047482662811
"marketable_yield_today420","478",3.20599289970882,7.7475471880736,9.45996760282199,9.39382104778197,9.15611052922997
"marketable_yield_today421","479",4.24358467688615,8.92575947502232,10.509009481525,10.1153550563327,9.53164031113176
"marketable_yield_today422","48",8.93728034390175,11.0690720300694,10.8154608886098,8.81503941858711,7.67078811920679
"marketable_yield_today423","480",9.80063342962401,12.2980415920339,11.6705009486013,10.0520008506547,8.26036295729276
"marketable_yield_today424","481",9.556662791739,11.6013917909359,10.7973939362262,9.05606848578324,7.62659934150458
"marketable_yield_today425","482",8.56137255493592,11.0413508509974,10.4496687453816,8.88886907747739,7.46812219509061
"marketable_yield_today426","483",8.74632919941978,10.9285844421932,10.3964659144156,8.77129717608285,7.55066757200021
"marketable_yield_today427","484",8.26790396507828,10.6583345773617,10.2428166773909,8.63561415953511,7.4478597948333
"marketable_yield_today428","485",9.19057813090318,11.2833576056732,10.7615111881528,9.03857811602121,7.55350861273043
"marketable_yield_today429","486",10.9557482030022,12.1753276449173,11.1608859896613,9.1838563625834,7.53449677577894
"marketable_yield_today430","487",11.6095859174551,13.4146176769891,12.1771542074775,10.2141958319455,8.51988888555477
"marketable_yield_today431","488",12.1473025983328,13.1803851459348,12.4496532465543,10.0259522554544,8.29421044213754
"marketable_yield_today432","489",11.5751239595597,12.8426852727342,11.7959171934278,9.46345536187893,7.8434655428673
"marketable_yield_today433","49",10.3800259361157,11.5582656822474,10.5650912745383,8.48676142603159,7.23890939549298
"marketable_yield_today434","490",11.7746927124482,12.4377231809634,11.2028399337128,9.19948782804598,7.53512649586591
"marketable_yield_today435","491",12.09208694542,12.5113086538963,10.9342593393246,8.82110577524534,7.17820295906265
"marketable_yield_today436","492",12.0284218405917,11.9008366562085,10.5189131659868,8.50569942083749,6.93887006651845
"marketable_yield_today437","493",11.2595502958535,12.052125506881,11.0379806288415,9.1143947480939,7.47658581305501
"marketable_yield_today438","494",10.8242207433284,12.9466126827222,12.062627694018,10.1520018292511,8.55995769849238
"marketable_yield_today439","495",9.65189207433382,12.8769304862898,12.6190037760713,10.9286998963368,9.45827623236282
"marketable_yield_today440","496",8.66648084376947,12.0977640194139,11.8739345869783,10.263331654144,9.05960102076874
"marketable_yield_today441","497",8.62046939569144,11.6622550763284,11.8161913440627,10.3096676922997,9.2170943042421
"marketable_yield_today442","498",7.96195873359023,11.2444095585841,11.2911598905689,10.0556620288041,8.65883549769804
"marketable_yield_today443","499",6.66582253662467,10.5889806094279,10.898793553429,9.91093953022401,8.97754611457574
"marketable_yield_today444","5",9.56871794096376,11.2872400680669,10.6358922034977,8.66071198837528,7.79377599545088
"marketable_yield_today445","50",10.0143107701605,11.4526380899414,10.7937404218656,8.68629123774905,7.43874447090582
"marketable_yield_today446","500",5.90814426159108,10.2317766847415,10.8456650950998,10.2684232576633,9.37368837367817
"marketable_yield_today447","501",5.20899114429341,9.77275269440587,10.8335411834678,10.0396391187043,9.51369373447716
"marketable_yield_today448","502",4.93806458012014,9.72132773264746,10.7721295329154,10.0960388597545,9.72603969234942
"marketable_yield_today449","503",4.69693229961489,9.56199693521263,10.8672601537046,10.457684281377,10.0570549456304
"marketable_yield_today450","504",4.53086547983261,9.6849680553904,10.7951818051266,10.5452620471503,10.105799583465
"marketable_yield_today451","505",4.94118314349049,10.0746040477601,11.4655611123958,10.8247199438217,10.2881703166772
"marketable_yield_today452","506",9.17561714135754,11.4422511125224,11.092446929441,9.28611530280049,7.97734321816389
"marketable_yield_today453","507",7.98766835316194,11.1541046173492,11.341751326934,9.7746469368234,8.47191885453562
"marketable_yield_today454","508",7.19870907194868,10.2179777577717,10.529060723362,9.39931813020741,8.244203514826
"marketable_yield_today455","509",5.76298209932716,9.37771156691737,9.92115978395992,8.93884959883214,8.15198239727777
"marketable_yield_today456","51",10.1538217914598,11.5705044145591,11.0677841593823,8.70397106713592,7.48259328416271
"marketable_yield_today457","510",6.02493866707449,9.83410617984743,10.2199327129362,9.05099733932604,8.22156201443061
"marketable_yield_today458","511",6.82996527101578,9.88792498661168,10.105197803762,8.75149449451531,7.73473859729089
"marketable_yield_today459","512",7.99970439312058,11.2155249639227,10.8670332435205,9.33712058084823,7.99153725382221
"marketable_yield_today460","513",9.82659709963762,11.8512451133132,11.3483574496376,9.39781736241392,8.02631545015129
"marketable_yield_today461","514",11.2201767396797,13.0742164267555,12.2378112153547,10.2506819135196,8.59716000121165
"marketable_yield_today462","515",11.676998785877,13.3199533338944,12.6661002127331,10.6115315108759,8.92306344033997
"marketable_yield_today463","516",11.859793603264,13.3430253578869,12.3042101501161,10.3640736099861,8.6700195273169
"marketable_yield_today464","517",13.0135669107662,13.5975605354306,12.1672105330346,9.99612066170408,8.23566859834104
"marketable_yield_today465","518",12.3362216596546,13.0268781264669,11.7774320081775,9.45672174894039,7.74469722443115
"marketable_yield_today466","519",11.9144031047695,12.5238999408091,11.3305700762928,9.25205495630977,7.59522947555148
"marketable_yield_today467","52",9.98139315299907,11.136586126448,10.3330970301116,8.47310448430547,7.14495286619663
"marketable_yield_today468","520",10.7908965150357,13.2429565141386,12.5832600507896,10.7227200126169,9.02530070373899
"marketable_yield_today469","521",9.4911792650466,13.0014584128314,12.8855166245726,11.1845129989443,9.7325361475981
"marketable_yield_today470","522",8.37792925648461,12.0121996325518,12.1722568528897,10.5326577946863,9.36478748964192
"marketable_yield_today471","523",8.57215108126605,11.688533739825,12.0427880508965,10.2706270340981,9.08950666944889
"marketable_yield_today472","524",7.74783202112492,11.4453350499418,11.7864408748391,10.6935083219896,9.37584684581908
"marketable_yield_today473","525",3.90442224603043,8.97125982573979,10.6749051415785,10.249984852648,10.2424593388726
"marketable_yield_today474","526",4.04089545538928,9.22284671269473,10.738201676777,10.3486768335869,10.0586635863251
"marketable_yield_today475","527",4.78246074329747,10.0974946138132,11.4759987232646,10.9197147361163,10.5108374265056
"marketable_yield_today476","528",3.83522123977191,7.62778122507162,8.67963796054943,8.29617931667797,7.8022668083778
"marketable_yield_today477","529",3.50567353154882,7.52858863170206,8.7240688266689,8.30526506626434,8.18017942705994
"marketable_yield_today478","53",10.1176862970819,11.1442684171624,10.1944718551918,8.13474472782263,6.88922907600395
"marketable_yield_today479","530",3.69996191881215,7.44096386490795,8.43931178098974,8.18122850030682,7.87003906703896
"marketable_yield_today480","531",4.10043308531758,8.03064308491552,9.07870276445723,8.39194262321138,8.17324603163712
"marketable_yield_today481","532",5.10965413469931,8.94768381943284,9.39919897201554,8.43356260381774,7.92101276629047
"marketable_yield_today482","533",6.15279587457555,9.93436410528142,10.2068558892032,9.03912337331362,8.21612821449408
"marketable_yield_today483","534",7.19168464515431,10.5435934523006,10.7469139162567,9.61884201476472,8.7247029403321
"marketable_yield_today484","535",8.28807275214705,11.4903434861839,11.3258110462672,9.98137921871265,8.67162629587248
"marketable_yield_today485","536",8.25542317927196,12.0564283258004,11.996316594551,10.3258873850959,9.12815162354431
"marketable_yield_today486","537",10.3593526471139,13.1309343677848,12.9263493607562,11.1587350959318,9.48616315410365
"marketable_yield_today487","538",10.71385039429,12.9967162778143,12.4557301117945,10.602255400185,8.84075571762784
"marketable_yield_today488","539",10.4665347093738,13.2658351791055,12.7035933594741,10.8083351764082,9.19621164612602
"marketable_yield_today489","54",10.7665771745939,10.5677464590037,9.63349797886916,7.47486734800627,6.43477870473648
"marketable_yield_today490","540",10.0510061728668,12.8093117914734,12.534188373053,10.8177395417807,9.20131318336135
"marketable_yield_today491","541",9.75614865734739,13.0510260561609,13.0262595306409,11.2528081097023,9.93529994881564
"marketable_yield_today492","542",3.1511274934862,6.81174476212508,7.82119551291659,7.75715178572782,7.52524889635376
"marketable_yield_today493","543",2.31882071543416,5.75831599521478,6.80873579811597,6.89879229835086,7.17078753960351
"marketable_yield_today494","544",2.39982477898463,5.77289344549237,6.98928166865678,6.92652798587983,7.113096035641
"marketable_yield_today495","545",2.49399685438314,5.92980537551689,7.009454502193,7.02266215965404,7.00747948356511
"marketable_yield_today496","546",2.99238909804862,6.60029036962198,7.57670671173531,7.31181070023571,7.29818635637332
"marketable_yield_today497","547",3.29695122515456,6.78671002793479,7.60622606328932,7.20391487360554,6.9341654077538
"marketable_yield_today498","548",4.19141003095874,7.98380349547128,8.76363134150969,8.04785918074286,7.74294998638464
"marketable_yield_today499","549",5.39943672363166,9.32137475678199,9.92014528538744,9.09430690154738,8.48031775552869
"marketable_yield_today500","55",10.4966516412568,11.0097884471205,10.1690974363278,8.32347937742149,7.23242299221365
"marketable_yield_today501","550",5.57011704987297,10.3272181066512,11.3412408898887,10.5246143797803,9.86264610504577
"marketable_yield_today502","551",6.68441144742386,11.0733206678553,11.8355373782301,10.6593781009734,9.62809820339197
"marketable_yield_today503","552",2.51151712298708,6.31049055908857,7.57858019249112,7.40958400688849,7.64286709774512
"marketable_yield_today504","553",2.41596332102155,6.39716890011073,7.49552822490169,7.44329543084665,7.42424303733106
"marketable_yield_today505","554",2.69538083902243,6.34190364192621,7.43725859139377,7.24499643750598,7.27611173900496
"marketable_yield_today506","555",3.09461709875883,7.13964337059846,8.05186076583111,7.59758818171367,7.52645733296916
"marketable_yield_today507","556",3.63805951288728,8.18312650243345,9.1711689232104,8.63820293669601,8.40754463580397
"marketable_yield_today508","557",4.72807901835279,9.41975820139494,10.365110893542,9.61960395955485,8.99199452739782
"marketable_yield_today509","558",4.43642008349369,9.36609070913263,10.7130577515782,9.88945410062669,9.33558543789621
"marketable_yield_today510","559",3.40962152736914,8.0330695254932,9.21770476625086,8.91413777902583,8.79691599592602
"marketable_yield_today511","56",11.2466889222291,11.4628788882063,10.4548572459349,8.34787528272003,7.08991170943065
"marketable_yield_today512","560",3.41266266993012,8.07146609308102,9.3706058831988,9.09929200604358,8.89831894472177
"marketable_yield_today513","561",3.63215486596721,8.40461424640504,9.37301225957916,8.85032335950931,8.86239658690842
"marketable_yield_today514","562",4.17358110379712,8.8477021570634,9.84020009113211,9.20234528983588,8.83747433551142
"marketable_yield_today515","563",4.53696600859742,9.35066852819199,10.285211974742,9.43340140710704,8.97793667530385
"marketable_yield_today516","564",5.05912424741782,9.92826116672044,10.7715198912735,9.82518746036803,9.20757572668467
"marketable_yield_today517","57",10.9006053491969,11.4467353570285,10.5443054158277,8.60848811471625,7.22975165097567
"marketable_yield_today518","58",9.65126409693515,11.0156900922836,10.1776667548868,7.81712608839372,6.89814752683062
"marketable_yield_today519","59",9.91912941429538,11.2325147311831,10.3989606033099,8.48551945972977,7.44168268731671
"marketable_yield_today520","6",9.9054042141108,10.7862271268179,9.99115388130822,8.08485185902883,6.84220550646477
"marketable_yield_today521","60",8.99146022647057,11.0550711787012,10.8045757537364,8.92656211521502,7.7971462304926
"marketable_yield_today522","61",9.00933433273994,10.9383833645822,10.5307420446667,8.61503045263425,7.67056062739968
"marketable_yield_today523","62",8.98537868375289,11.5811838640556,11.5283740418422,9.50617209066563,8.62988377410476
"marketable_yield_today524","63",9.46271887563772,11.4573907759131,11.0215386342258,9.35111786261878,8.20704823013905
"marketable_yield_today525","64",8.42227907159675,11.5498577079619,11.4711124770713,9.64256731506626,8.66012784776646
"marketable_yield_today526","65",8.95089146392481,11.575176915733,11.2559599565792,9.52199592867452,8.38068552484322
"marketable_yield_today527","66",8.90615157557668,11.4282985701812,10.9040303493321,9.04338591965345,8.01450051190043
"marketable_yield_today528","67",8.13257930917517,10.8760197746386,10.7115172478256,8.97985293270868,8.05237118077752
"marketable_yield_today529","68",8.60705471587391,10.8904084106313,10.4727150189657,8.52087740772761,7.59729057829045
"marketable_yield_today530","69",8.66482755822354,10.7443442071476,10.3383371922248,8.52547027742671,7.50669639955864
"marketable_yield_today531","7",9.48797327670915,10.8884055108816,10.341466400437,8.04633018940038,6.8304092388706
"marketable_yield_today532","70",8.17241678596262,10.6170999144553,10.457299139798,8.60296738593633,7.72496829879442
"marketable_yield_today533","71",8.30930855272396,10.62535494534,10.366862695583,8.73716962197689,7.62577518820078
